gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000026222	159.18669260811214	0.2220272720366821	0.3069990816583139	6.111110708763394e-4	0.16062819455265015
ENSMUSG00000002274	6155.286273208159	-0.2661677110082026	0.2329587075631954	6.357041694429033e-4	0.1625076021330362
ENSMUSG00000007682	2441.074772264927	-0.2603331951308844	0.21619667068513224	6.420405703236724e-4	0.1625076021330362
ENSMUSG00000046613	544.4452752068709	0.2586184494537299	0.2707443251007333	6.374474397738191e-4	0.1625076021330362
ENSMUSG00000027577	289.1731981917543	0.23433572720103246	0.2895981475715026	6.711692839997297e-4	0.167808690982469
ENSMUSG00000027852	1578.247856435777	-0.25361830207938874	0.21563953843437997	6.91978876662498e-4	0.16889227296826828
ENSMUSG00000035773	288.86686373893986	0.22593017303898952	0.2926741519314624	6.879553681745269e-4	0.16889227296826828
ENSMUSG00000033579	1542.0038085076058	-0.24912876088429153	0.2657896397572918	7.12847298017024e-4	0.16993948027843053
ENSMUSG00000038375	9708.4449043666	-0.25581479648695005	0.249764200725709	7.090362620121004e-4	0.16993948027843053
ENSMUSG00000074607	343.5135010852281	0.20536923707712748	0.29752445575642644	7.305269703857158e-4	0.1721524591591718
ENSMUSG00000025213	188.42560455020495	0.19347378292266168	0.2934330838342263	8.050213987544969e-4	0.17373209176068102
ENSMUSG00000026028	7391.562332936783	-0.21390815816226277	0.17525149963981915	8.02566630023321e-4	0.17373209176068102
ENSMUSG00000034684	425.1947270134725	0.20791740538044953	0.2886952324450082	7.93231516362268e-4	0.17373209176068102
ENSMUSG00000036492	210.49715724365979	0.18923150695127353	0.29979769617018776	7.611504874184699e-4	0.17373209176068102
ENSMUSG00000037235	4313.518243792179	-0.23550693528650735	0.20276264276713213	7.949729384203866e-4	0.17373209176068102
ENSMUSG00000042644	865.2170548883774	0.23309436197947933	0.26938104858333656	8.002835274829007e-4	0.17373209176068102
ENSMUSG00000044244	2525.6303861476745	0.24612275936660513	0.2509929417665436	7.796186701043306e-4	0.17373209176068102
ENSMUSG00000121179	2208.673520036841	0.24318195121682468	0.21575163616055962	7.817162849173182e-4	0.17373209176068102
ENSMUSG00000028150	1090.908887721155	0.23317381493399225	0.2653139776456795	8.22316797319365e-4	0.17380555648084145
ENSMUSG00000040653	502.2197428314333	-0.24213111577493948	0.24893284843496377	8.159896531939289e-4	0.17380555648084145
ENSMUSG00000008318	626.1910112704427	0.22820586974055876	0.26661386141474136	8.495998345381594e-4	0.17773975313980964
ENSMUSG00000029636	6275.255246705118	-0.21593430265431537	0.18486569152884993	8.708492068606104e-4	0.17957804185362283
ENSMUSG00000060843	975.2322398334284	-0.2369332944998326	0.2312337416574715	8.759049939207045e-4	0.17957804185362283
ENSMUSG00000002020	1621.7330571807192	0.22765727474639627	0.25649279746320847	9.098293570268493e-4	0.18468635126499472
ENSMUSG00000009216	452.003090510734	0.18226357134091611	0.2832686745798944	9.485022882134221e-4	0.19064895993089784
ENSMUSG00000054640	5545.696283446431	-0.21828652295612874	0.20376084879231168	9.885855836659718e-4	0.1967765207409685
